-0.9672413793 1.0000196995799708 
-0.9444827586 5.999905206487944 
-0.9217241379 8.00130286272742 
-0.8989655172 17.988528811525544 
-0.8762068966 19.07144230954008 
-0.8534482759 27.66320395568912 
-0.8306896552 56.23963698032544 
-0.8079310345 53.37748004151759 
-0.7851724138 82.42904091446412 
-0.7624137931 66.61836637093865 
-0.7396551724 202.8758382835935 
-0.7168965517 217.67355459645862 
-0.694137931 329.32269226946806 
-0.6713793103 472.5365516628433 
-0.6486206897 696.0340144842079 
-0.625862069 1057.0233955019035 
-0.6031034483 1098.5892837220326 
-0.5803448276 1536.130787576967 
-0.5575862069 1705.3572642736717 
-0.5348275862 2122.468988173586 
-0.5120689655 1711.830350041481 
-0.4893103448 2512.8862171537858 
-0.4665517241 3714.0361257968234 
-0.4437931034 4015.537675728342 
-0.4210344828 4573.19778391647 
-0.3982758621 5450.3713178637145 
-0.3755172414 4882.443481270894 
-0.3527586207 4620.633203717012 
-0.33 7720.4504296517125 
-0.3072413793 8538.34352911409 
-0.2844827586 8971.813116908797 
-0.2617241379 9181.403654363356 
-0.2389655172 8241.922559407696 
-0.2162068966 6442.721272163473 
-0.1934482759 5797.374072895042 
-0.1706896552 8158.193027612047 
-0.1479310345 7424.895120984701 
-0.1251724138 7579.265191033068 
-0.1024137931 7293.202230595949 
-0.0796551724 6697.718995395589 
-0.0568965517 5551.945120051657 
-0.034137931 3672.9879331953853 
-0.0113793103 5265.200133120274 
0.0113793103 5604.844367397634 
0.034137931 5796.288154559506 
0.0568965517 4622.022247365083 
0.0796551724 4960.983533257087 
0.1024137931 4060.1806077967685 
0.1251724138 3160.9844016786683 
0.1479310345 3344.6826784739987 
0.1706896552 4715.0013989072 
0.1934482759 4395.822021627088 
0.2162068966 4739.891394756926 
0.2389655172 4964.748485596018 
0.2617241379 5157.959095874211 
0.2844827586 3613.467431497078 
0.3072413793 3666.338102567682 
0.33 3816.95399357322 
0.3527586207 4762.94311036155 
0.3755172414 3535.332630904511 
0.3982758621 3875.8087489153027 
0.4210344828 2836.041143771833 
0.4437931034 2553.789389049979 
0.4665517241 2973.3492442734496 
0.4893103448 3546.627236583702 
0.5120689655 3136.838309432417 
0.5348275862 3174.5730805970684 
0.5575862069 2749.061157902313 
0.5803448276 1477.329409039028 
0.6031034483 969.2541894374148 
0.625862069 2017.0034973541851 
0.6486206897 2984.313370164324 
0.6713793103 2856.823380708297 
0.694137931 3162.0325378423204 
0.7168965517 2572.663784897755 
0.7396551724 1850.1324391838752 
0.7624137931 3249.6570836361893 
0.7851724138 1562.608493042651 
0.8079310345 1483.4799049016692 
0.8306896552 1196.7033047480386 
0.8534482759 1859.3774373784088 
0.8762068966 2196.3757551567664 
0.8989655172 1019.9307162099083 
0.9217241379 528.0098156151746 
0.9444827586 463.9990086890136 
0.9672413793 650.0000683345456 
0.99 454.99998499117123 
143.9675526367985
